log2FoldChange,lfcSE,pvalue,padj,SGB,Domain,Phylum,Class,Order,Family,Genus
2.401274458,2.250681227,0.286012449,0.336813949,X247_Common_Hamster__maxbin2_high_prob_003_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Duncaniella
-0.350729426,2.827966645,0.901298039,0.919324,X247_Common_Hamster__metabat2_high_PE_003_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-485
-6.46278426,1.45906042,9.45e-06,2.16e-05,X256_Zander__metabat2_high_PE_003_contigs,Bacteria,Firmicutes_A,Clostridia,Clostridiales,Clostridiaceae,Clostridium_AH
-2.563933656,0.752215412,0.000653187,0.001262575,X257_Eurasian_Woodcock__maxbin2_low_prob_002_contigs,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
-4.350411559,1.234686574,0.000425896,0.000842892,X263_White_Stork__maxbin2_low_prob_001_contigs,Bacteria,Firmicutes,Bacilli,Lactobacillales,Catellicoccaceae,
-4.048788612,2.091910331,0.052935054,0.075801168,X276_Barnacle_Goose__maxbin2_high_prob_005_contigs,Bacteria,Firmicutes_A,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Terrisporobacter
-3.492033916,1.311414321,0.007749348,0.012941607,X276_Barnacle_Goose__maxbin2_low_prob_002_contigs,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter
-2.193195419,1.297874887,0.091059377,0.121229653,X276_Barnacle_Goose__metabat2_high_PE_012_contigs,Bacteria,Firmicutes_A,Clostridia,Clostridiales,Clostridiaceae,Clostridium
-1.753167069,1.527488459,0.251073895,0.301016261,X276_Barnacle_Goose__metabat2_low_PE_010_contigs,Bacteria,Firmicutes_A,Clostridia,Clostridiales,Clostridiaceae,Clostridium
8.102684043,1.609098813,4.76e-07,1.22e-06,X279_Western_Grey_Kangaroo__metabat2_high_PE_001_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,
8.601399174,1.987695328,1.51e-05,3.42e-05,X279_Western_Grey_Kangaroo__metabat2_high_PE_006_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,RUG806
3.665056828,1.898594322,0.05355662,0.076498617,X285_Short_beaked_Echidna__metabat2_high_PE_004_contigs,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Pediococcus
2.498798674,2.681994556,0.351494604,0.403883747,X285_Short_beaked_Echidna__metabat2_high_PE_005_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,
8.3401385,0.991400405,4.01e-17,1.15e-16,X285_Short_beaked_Echidna__metabat2_high_PE_017_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-110
-3.546843201,2.555999994,0.165242479,0.206708988,X285_Short_beaked_Echidna__metabat2_low_PE_001_contigs,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Microbacteriaceae,Leifsonia
28.50044442,2.2923056,1.73e-35,1.03e-34,X287_Common_Brushtail__metabat2_high_PE_016_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,CAG-115
29.34619079,2.453893214,5.82e-33,3.16e-32,X287_Common_Brushtail__metabat2_low_PE_001_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Lachnobacterium
27.59618299,2.505552947,3.27e-28,1.43e-27,X287_Common_Brushtail__metabat2_low_PE_002_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Eubacterium_S
14.27342292,2.553296787,2.27e-08,6.09e-08,X287_Common_Brushtail__metabat2_low_PE_009_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,
30.0,2.454119455,2.3e-34,1.33e-33,X288_Common_Brushtail__metabat2_high_PE_006_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
30.0,2.421611859,3.02e-35,1.79e-34,X288_Common_Brushtail__metabat2_high_PE_008_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-110
7.910334201,1.627041032,1.16e-06,2.86e-06,X289_Eastern_Grey_Kangaroo__maxbin2_low_prob_001_contigs,Bacteria,Verrucomicrobiota,Kiritimatiellae,RFP12,UBA1067,UBA1067
9.577042591,2.193434102,1.26e-05,2.87e-05,X289_Eastern_Grey_Kangaroo__metabat2_low_PE_002_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas
8.855592442,1.363026895,8.19e-11,2.3e-10,X3_Alpine_Chamois__metabat2_high_PE_002_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
-0.174641197,3.081239874,0.954801006,0.960596459,X301_European_Hare__metabat2_high_PE_015_contigs,Bacteria,Spirochaetota,Spirochaetia,Sphaerochaetales,Sphaerochaetaceae,UBA9732
5.149075355,2.047730508,0.011919189,0.019087977,X301_European_Hare__metabat2_low_PE_011_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,COE1
-0.558579348,3.057580904,0.855043856,0.87754501,X301_European_Hare__metabat2_low_PE_012_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,UBA1213
4.245931664,1.172433452,0.000292935,0.000589162,X314_Red_Deer__metabat2_high_PE_002_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia
-3.311862597,1.086629691,0.002305003,0.004164078,X32_Greylag_Goose__maxbin2_low_prob_001_contigs,Bacteria,Firmicutes_A,Clostridia,Clostridiales,Clostridiaceae,Clostridium
-6.362006568,1.935370552,0.001011785,0.001922101,X327_Silver_Bream__metabat2_high_PE_005_contigs,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Cetobacterium_A
-4.050335681,1.212392021,0.000835432,0.001605483,X328_Prussian_Carp__metabat2_low_PE_002_contigs,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter
-1.641385221,2.663620615,0.537747119,0.581609037,X329_Bleak__metabat2_low_PE_005_contigs,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,
-0.810013553,0.738881848,0.272960901,0.323744324,X332_Harbor_Porpoise__maxbin2_low_prob_001_contigs,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium_A
11.50017526,2.746394336,2.82e-05,6.26e-05,X339_White_beaked_Dolphin__metabat2_high_PE_003_contigs,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Vibrionaceae,Photobacterium
2.321333764,1.919235459,0.226467115,0.274189597,X340_Western_Lowland_Gorilla__metabat2_low_PE_002_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-103
3.519829388,0.961993741,0.00025331,0.000516752,X341_Western_Lowland_Gorilla__maxbin2_low_prob_002_contigs,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobrevibacter_A
3.930827586,2.468882677,0.111351366,0.145901098,X341_Western_Lowland_Gorilla__metabat2_low_PE_002_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873
3.343860198,2.764102719,0.226376652,0.274189597,X353_Raccoon__metabat2_high_PE_003_contigs,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Bifidobacteriaceae,Bifidobacterium
2.064370765,1.99367098,0.300453151,0.353192268,X353_Raccoon__metabat2_low_PE_005_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,
3.824340417,0.95480077,6.19e-05,0.000133284,X355_Hoffmanns_Two_toed_Sloth__metabat2_high_PE_003_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,
2.82931972,1.387603138,0.041450249,0.060398934,X355_Hoffmanns_Two_toed_Sloth__metabat2_high_PE_009_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
3.726381624,1.315033441,0.004601564,0.008045418,X355_Hoffmanns_Two_toed_Sloth__metabat2_high_PE_021_contigs,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia
1.774652052,2.068426801,0.390907986,0.443787662,X355_Hoffmanns_Two_toed_Sloth__metabat2_high_PE_023_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Gemmiger
0.872139975,1.756542125,0.619534937,0.657202661,X355_Hoffmanns_Two_toed_Sloth__metabat2_low_PE_021_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Dysgonomonas
5.210329341,1.501063504,0.000518347,0.001013758,X357_Northern_Tamandua__metabat2_low_PE_004_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena
7.010184265,0.990368112,1.46e-12,4.17e-12,X359_Brown_throated_Sloth__maxbin2_low_prob_002_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,Ruminococcus_E
-5.013948657,1.848989157,0.006693426,0.011320769,X36_Agile_Frog__metabat2_low_PE_001_contigs,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Rickettsiella
8.199103202,1.808673397,5.81e-06,1.34e-05,X363_Desmarests_Spiny_Pocket_Mouse__maxbin2_high_prob_007_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-485
30.0,2.059973443,4.81e-48,4.19e-47,X363_Desmarests_Spiny_Pocket_Mouse__maxbin2_high_prob_022_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,UBA7173
30.0,2.068111323,1.11e-47,9.44e-47,X363_Desmarests_Spiny_Pocket_Mouse__maxbin2_high_prob_028_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873
7.213756116,2.111617365,0.000634962,0.001230935,X363_Desmarests_Spiny_Pocket_Mouse__maxbin2_low_prob_004_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus_D
8.933384051,1.828394677,1.03e-06,2.56e-06,X363_Desmarests_Spiny_Pocket_Mouse__maxbin2_low_prob_014_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,K10
30.0,2.00862309,1.93e-50,1.81e-49,X363_Desmarests_Spiny_Pocket_Mouse__maxbin2_low_prob_023_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,Ruminococcus_E
30.0,3.138001552,1.18e-21,3.76e-21,X363_Desmarests_Spiny_Pocket_Mouse__metabat2_high_PE_001_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-485
30.0,2.537675007,3.01e-32,1.54e-31,X363_Desmarests_Spiny_Pocket_Mouse__metabat2_high_PE_004_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873
8.014653073,1.974651928,4.93e-05,0.000106887,X363_Desmarests_Spiny_Pocket_Mouse__metabat2_high_PE_013_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873
9.262416459,1.986589941,3.12e-06,7.37e-06,X363_Desmarests_Spiny_Pocket_Mouse__metabat2_high_PE_020_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,Eubacterium_R
5.605168714,1.698602826,0.000967296,0.001848176,X363_Desmarests_Spiny_Pocket_Mouse__metabat2_low_PE_006_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,
30.0,2.535166499,2.62e-32,1.37e-31,X363_Desmarests_Spiny_Pocket_Mouse__metabat2_low_PE_030_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,RF16
7.323784972,1.060508002,4.99e-12,1.42e-11,X363_Desmarests_Spiny_Pocket_Mouse__metabat2_low_PE_031_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,UBA9475
3.843621714,2.224047619,0.083950551,0.113655001,X368_European_Ground_Squirrel__maxbin2_low_prob_002_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,
1.65124535,2.156344778,0.443818353,0.497046568,X368_European_Ground_Squirrel__metabat2_low_PE_002_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus_D
9.15114372,1.855953567,8.19e-07,2.05e-06,X369_Koala__maxbin2_low_prob_001_contigs,Bacteria,Firmicutes,Bacilli,Erysipelotrichales,Erysipelotrichaceae,UBA636
7.217953673,2.31155014,0.001792856,0.003292698,X369_Koala__metabat2_high_PE_004_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,RF16
9.702743467,2.132638311,5.37e-06,1.25e-05,X369_Koala__metabat2_high_PE_008_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,UBA4372
6.471904557,1.327522239,1.09e-06,2.68e-06,X371_Linnaeus_Two_toed_Sloth__maxbin2_high_prob_017_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-138,
5.991365674,1.240440905,1.37e-06,3.3e-06,X371_Linnaeus_Two_toed_Sloth__maxbin2_low_prob_012_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,
6.105549472,1.256277888,1.17e-06,2.87e-06,X371_Linnaeus_Two_toed_Sloth__metabat2_high_PE_002_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,
5.668079987,1.354426312,2.85e-05,6.31e-05,X371_Linnaeus_Two_toed_Sloth__metabat2_low_PE_006_contigs,Bacteria,Firmicutes,Bacilli,RF39,CAG-611,CAG-877
5.477745102,1.51823248,0.000308596,0.000618124,X378_Fat_Sand_Rat__metabat2_high_PE_001_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,Muribaculum
4.442896672,2.126387817,0.036670802,0.054269513,X378_Fat_Sand_Rat__metabat2_low_PE_004_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-485
5.438619965,2.093872283,0.009393298,0.015491931,X378_Fat_Sand_Rat__metabat2_low_PE_008_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,UBA3263
4.371353083,1.873398345,0.01962813,0.030619883,X394_Przewalski_horse__metabat2_high_PE_006_contigs,Bacteria,Spirochaetota,Spirochaetia,Treponematales,Treponemataceae,Treponema_D
-1.331087548,2.043553213,0.514814527,0.560463106,X396_Morelets_crocodile__metabat2_low_PE_001_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,UBA12018
-7.21404274,2.631344409,0.006114436,0.010448121,X398_Eurasian_Reed_Warbler__metabat2_low_PE_003_contigs,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
9.670452877,0.977202854,4.33e-23,1.5e-22,X4_Red_Fox__metabat2_low_PE_004_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-110
5.960046818,1.621379082,0.000237001,0.000484975,X40_Bactrian_Camel__metabat2_high_PE_006_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,
28.4920347,1.273820603,8.18e-111,2.71e-109,X40_Bactrian_Camel__metabat2_low_PE_002_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,DTU089_A
0.505649911,2.145377301,0.813671083,0.842912388,X404_Brown_Greater_Galago__maxbin2_high_prob_002_contigs,Bacteria,Firmicutes_C,Negativicutes,Selenomonadales,Selenomonadaceae,
-7.490351441,1.932532964,0.000106221,0.000224998,X405_Nile_Crocodile__maxbin2_low_prob_001_contigs,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,
6.679548617,1.054935796,2.42e-10,6.78e-10,X409_Impala__metabat2_high_PE_002_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,UBA11524
13.08166485,1.398426935,8.4e-21,2.59e-20,X409_Impala__metabat2_low_PE_002_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,
30.0,1.705481025,2.92e-69,4.3e-68,X409_Impala__metabat2_low_PE_015_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,G11
-1.412088281,2.709926861,0.602311148,0.642079343,X41_Pika__metabat2_high_PE_003_contigs,Bacteria,Firmicutes,Bacilli,RFN20,CAG-449,
6.034408223,1.452749889,3.27e-05,7.16e-05,X410_Impala__metabat2_high_PE_006_contigs,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_A,FJAT-27916
30.0,1.797310743,1.51e-62,1.92e-61,X410_Impala__metabat2_low_PE_001_contigs,Bacteria,Firmicutes_A,Clostridia,Saccharofermentanales,Saccharofermentanaceae,Saccharofermentans
5.179832198,2.738326112,0.058543589,0.083114345,X411_Leopard__metabat2_low_PE_002_contigs,Bacteria,Firmicutes_A,Clostridia,TANB77,CAG-465,
8.380310772,2.183799849,0.000124298,0.000261618,X415_White_Rhinoceros__metabat2_high_PE_001_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,
8.613890665,2.06378047,3e-05,6.6e-05,X415_White_Rhinoceros__metabat2_low_PE_004_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,P3,UBA1711
7.996081902,2.282068856,0.000458542,0.000902117,X415_White_Rhinoceros__metabat2_low_PE_005_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,F082
7.021324181,1.116732461,3.23e-10,8.99e-10,X418_Giraffe__metabat2_high_PE_001_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,RC9
7.422244304,1.364755863,5.37e-08,1.42e-07,X418_Giraffe__metabat2_high_PE_004_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,Ruminococcus_E
7.638907642,1.223491637,4.28e-10,1.19e-09,X42_Goitered_Gazelle__metabat2_low_PE_005_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter
6.092435982,1.353223649,6.73e-06,1.55e-05,X42_Goitered_Gazelle__metabat2_low_PE_007_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
-6.129430654,2.070167644,0.003068034,0.005482768,X426_Ural_Owl__maxbin2_high_prob_001_contigs,Bacteria,Firmicutes,Bacilli,Bacillales_A,Planococcaceae,Sporosarcina_A
-10.35987253,1.946055675,1.02e-07,2.68e-07,X426_Ural_Owl__maxbin2_high_prob_003_contigs,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Aeromonadaceae,Oceanisphaera
7.847972608,1.377575242,1.22e-08,3.3e-08,X430_Giraffe__maxbin2_high_prob_008_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,F082
4.48262414,1.632170017,0.00602496,0.010321831,X430_Giraffe__maxbin2_low_prob_013_contigs,Bacteria,Proteobacteria,Alphaproteobacteria,Rs-D84,Rs-D84,Rs-D84
4.351521592,1.327825725,0.001048502,0.001980503,X430_Giraffe__metabat2_high_PE_005_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,UBA4372
3.591023608,1.387141843,0.009631287,0.0158058,X430_Giraffe__metabat2_high_PE_008_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotella
4.819051943,1.327787887,0.000284099,0.00057426,X430_Giraffe__metabat2_low_PE_013_contigs,Bacteria,Firmicutes,Bacilli,ML615J-28,CAG-313,
28.08835607,3.160991418,6.34e-19,1.86e-18,X431_Quagga__metabat2_high_PE_003_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,P3,UBA1711
7.77929876,1.980625851,8.58e-05,0.000182247,X431_Quagga__metabat2_low_PE_006_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,F082
5.728631974,1.581973892,0.000293248,0.000589162,X434_Blue_Wildebeest__maxbin2_low_prob_001_contigs,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,Akkermansia
-2.191333211,1.287645224,0.088790162,0.118925005,X44_Meadow_Viper__maxbin2_low_prob_001_contigs,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
-0.987804005,1.06270595,0.35262085,0.404476857,X46_European_Nightjar__metabat2_low_PE_001_contigs,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus
3.883565047,1.97322173,0.049052606,0.070546373,X5_European_Hare__metabat2_low_PE_003_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,UBA932,UBA1232
5.373664293,1.750134655,0.002137515,0.003882664,X66_Mouflon__metabat2_high_PE_002_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,
28.42162951,1.295945665,1.31e-106,4.13e-105,X66_Mouflon__metabat2_high_PE_003_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,CAG-177
29.06274472,1.437719442,7.3e-91,1.56e-89,X67_European_Roe__metabat2_low_PE_011_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,
-2.469969117,2.081766129,0.235433698,0.283804621,X72_Ural_Owl__metabat2_high_PE_004_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,DTU089
7.93376716,2.105237096,0.000164175,0.000341216,X73_One_humped_Camel__maxbin2_low_prob_008_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,F082
7.560171321,1.506886608,5.25e-07,1.34e-06,X73_One_humped_Camel__metabat2_high_PE_013_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-138,
7.27127179,1.177575788,6.63e-10,1.82e-09,X73_One_humped_Camel__metabat2_low_PE_005_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,UBA11957
8.665462935,1.256670529,5.36e-12,1.52e-11,X73_One_humped_Camel__metabat2_low_PE_007_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Anaerotignaceae,Anaerotignum
30.0,2.564113472,1.28e-31,6.36e-31,X77_Onager__metabat2_low_PE_001_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,RUG420
-1.145368992,1.998633832,0.566593267,0.611809993,X81_Wolf__maxbin2_low_prob_004_contigs,Bacteria,Firmicutes,Bacilli,Bacillales_A,Planococcaceae,Planococcus_A
-1.851156609,0.743541225,0.012786934,0.020330305,X81_Wolf__metabat2_low_PE_002_contigs,Bacteria,Firmicutes_A,Clostridia,Clostridiales,Clostridiaceae,Clostridium_P
-0.342195259,1.481618869,0.817345581,0.845398003,X84_Common_Chiffchaff__metabat2_high_PE_001_contigs,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,
0.188779879,2.67123415,0.943659277,0.953728812,X87_Garden_Dormouse__metabat2_low_PE_003_contigs,Bacteria,Firmicutes,Bacilli,Staphylococcales,Salinicoccaceae,Jeotgalicoccus
-2.455909058,1.965098813,0.2113859,0.25953491,X87_Garden_Dormouse__metabat2_low_PE_004_contigs,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus_A
-3.489424434,1.994890447,0.08025974,0.109942578,X90_Water_Rail__maxbin2_high_prob_001_contigs,Bacteria,Firmicutes,Bacilli,Lactobacillales,Catellicoccaceae,
-3.838404012,1.071782384,0.000341852,0.000682606,X95_Meadow_Viper__metabat2_low_PE_002_contigs,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Citrobacter
1.957346925,2.012839452,0.330836313,0.384140938,X96_European_Hare__metabat2_high_PE_013_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,UBA5446
