log2FoldChange,lfcSE,pvalue,padj,SGB,Domain,Phylum,Class,Order,Family,Genus
30.0,1.413753151,6.23e-100,9.28e-100,F241_Great_Cormorant__maxbin2_low_prob_005_contigs,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus_B
27.44058574,0.774022099,2.71e-275,2.45e-274,F42_Fallow_Deer__metabat2_low_PE_003_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Acetatifactor
5.646355614,1.007333114,2.08e-08,2.19e-08,Faulkner_p2__maxbin2_high_prob_012_contigs,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Sutterella
30.0,1.059212064,1.8e-176,6.32e-176,Flurry_p1__metabat2_high_PE_018_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides_A
29.55453187,0.633364068,0.0,0.0,Freddie_p2__metabat2_low_PE_029_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Clostridium_M
26.68784644,0.866415944,2.42e-208,1.26e-207,Garnier_p1__metabat2_high_PE_021_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia
25.22052116,1.358077717,5.54e-77,7.3e-77,Garnier_p2__metabat2_high_PE_025_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Prevotellamassilia
23.90713832,1.41843006,9.7e-64,1.18e-63,Garnier_p2__metabat2_high_PE_037_contigs,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Succinivibrionaceae,Anaerobiospirillum
26.4471933,1.147710798,1.71e-117,2.91e-117,Garnier_p2__metabat2_low_PE_022_contigs,Bacteria,Firmicutes_C,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas
25.81952215,1.29845011,5.5e-88,7.61e-88,Garth_p2__metabat2_low_PE_031_contigs,Bacteria,Firmicutes_C,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium_A
30.0,0.691636672,0.0,0.0,Garth_p2__metabat2_low_PE_037_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Blautia_A
8.3963242,0.706793794,1.51e-32,1.69e-32,Glacier_p2__maxbin2_low_prob_007_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
29.27395117,1.201537362,4.15e-131,8.51e-131,Gold_p2__metabat2_low_PE_010_contigs,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Succinivibrionaceae,Succinivibrio
25.55195559,1.009877645,3.03e-141,7.14e-141,HBJMC02800__metabat2_high_PE_027_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,UBA5446
26.7453219,0.961305163,2.36e-170,7.65e-170,HHCFC01400__metabat2_high_PE_014_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,UBA7160
27.84280535,1.214574798,2.68e-116,4.48e-116,HHCFC01400__metabat2_high_PE_022_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,CAG-180
28.12195424,0.707763534,0.0,0.0,HHCFC01400__metabat2_high_PE_029_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
2.510103758,1.096037479,0.022011908,0.022335273,HHCFC01400__metabat2_high_PE_058_contigs,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Raoultibacter
2.893005965,1.175005454,0.013811794,0.014073767,HHCFC01400__metabat2_low_PE_042_contigs,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Gordonibacter
28.07088735,1.471459702,3.93e-81,5.3e-81,HHCFC02800__metabat2_high_PE_058_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena
28.90763731,1.43912877,9.61e-90,1.35e-89,HHCFJ05602__maxbin2_low_prob_015_contigs,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
27.17657759,1.556151427,2.7e-68,3.38e-68,HHCFJ05602__metabat2_low_PE_014_contigs,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus_B
30.0,1.33238363,2.89e-112,4.7e-112,HHCFJ05603__metabat2_high_PE_022_contigs,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus_B
27.15948941,1.097658608,3.68e-135,7.96e-135,HHCFR02800__metabat2_high_PE_013_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-110
5.394223598,1.060275255,3.63e-07,3.81e-07,HHCFR02800__metabat2_high_PE_019_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,UBA5446
25.39519544,1.681025637,1.46e-51,1.68e-51,HHCFR02800__metabat2_high_PE_036_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,Eubacterium_R
30.0,1.169006753,3.04e-145,7.45e-145,HHCFR02800__metabat2_low_PE_073_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
30.0,1.739740612,1.24e-66,1.54e-66,HHCFR05603__metabat2_high_PE_041_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena
29.51183942,1.205931247,2.92e-132,6.16e-132,HHCFR05603__metabat2_low_PE_033_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,UBA7182
24.8740785,0.719885501,1.29e-261,1.08e-260,Juniper_p1__metabat2_low_PE_029_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides_A
28.74723329,0.944384201,1.62e-203,7.93e-203,Kenny_p2__metabat2_high_PE_004_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
12.0259037,0.516822815,9.16e-120,1.61e-119,Kit_p2__metabat2_high_PE_005_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-81
28.62839313,0.818186142,3.19e-268,2.77e-267,Kit_p2__metabat2_high_PE_020_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,UBA9502
29.00950062,1.041130804,7.4e-171,2.43e-170,Kit_p2__metabat2_high_PE_038_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Clostridium_Q
27.98788205,1.145726722,8.61e-132,1.79e-131,LBJMC04200__metabat2_high_PE_003_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Negativibacillus
23.19466355,1.477939085,1.66e-55,1.96e-55,LBJMC04200__metabat2_low_PE_012_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,
10.24899247,0.479629519,2.62e-101,3.94e-101,LBJMC04200__metabat2_low_PE_022_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Blautia_A
27.29933879,0.996694639,3.62e-165,1.12e-164,LBJMC04202__metabat2_high_PE_010_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,Acutalibacter
24.43918208,1.192862579,2.76e-93,3.94e-93,LBJMC04202__metabat2_low_PE_018_contigs,Bacteria,Desulfobacterota_A,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Mailhella
-4.090752802,1.372253733,0.002872647,0.002945758,LBJMI02800__metabat2_high_PE_016_contigs,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Ochrobactrum_A
30.0,1.40294522,1.9e-101,2.86e-101,LBJMJ02800__metabat2_high_PE_018_contigs,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus_B
27.50736188,0.766535709,5.18e-282,4.82e-281,LBJMR02800__maxbin2_low_prob_028_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena
26.91013792,0.733422595,1.01e-294,1.08e-293,LBJMR02800__metabat2_high_PE_018_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,
28.09474816,0.772175242,7.65e-290,7.79e-289,LBJMR02800__metabat2_high_PE_031_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,
9.575064149,0.562267835,4.97e-65,6.13e-65,LBJMR02800__metabat2_low_PE_006_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,
27.79397984,0.707998589,0.0,0.0,LBJMR02800__metabat2_low_PE_023_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,
27.57471238,0.89536299,2.85e-208,1.48e-207,LBJMR02800__metabat2_low_PE_051_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
25.90298167,1.195452228,4.12e-104,6.31e-104,LBJMR02800__metabat2_low_PE_053_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Anaerotruncus
25.39747873,1.578207408,2.87e-58,3.43e-58,LHCFC01400__metabat2_low_PE_025_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,
27.99623475,0.918958008,7.54e-204,3.72e-203,LHCFC01400__metabat2_low_PE_055_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-110
29.70886261,0.802464218,5.06e-300,5.63e-299,LHCFC04200__maxbin2_low_prob_010_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Tidjanibacter
9.52409583,0.556257686,1.02e-65,1.27e-65,LHCFC04200__metabat2_high_PE_045_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Gemmiger
30.0,0.609430219,0.0,0.0,LHCFC04200__metabat2_low_PE_042_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,
29.3581541,0.593701656,0.0,0.0,LHCFR01400__maxbin2_low_prob_037_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Gemmiger
30.0,0.995269595,1.34e-199,6.36e-199,LHCFR01400__metabat2_high_PE_023_contigs,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
26.08825959,1.498320309,6.73e-68,8.41e-68,LHCFR01400__metabat2_low_PE_032_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Butyricicoccaceae,Butyricicoccus
11.65391146,0.480151586,3.94e-130,7.93e-130,LHCFR02800__metabat2_low_PE_042_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter
30.0,1.260910147,4.01e-125,7.59e-125,Magnolia_p2__maxbin2_low_prob_021_contigs,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Succinivibrionaceae,Anaerobiospirillum
29.29966289,0.742478449,0.0,0.0,MBJMJ04200__maxbin2_low_prob_020_contigs,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus_E
27.53950657,1.376618833,4.96e-89,6.92e-89,MHCFC02800__metabat2_high_PE_048_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes_A
27.14857847,0.90544355,1.6e-197,7.47e-197,MHCFC02800__metabat2_low_PE_014_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,
-9.802906121,0.487350638,5.49e-90,7.73e-90,MHCFD02800__metabat2_low_PE_007_contigs,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Aquabacterium
26.44159223,1.325263903,1.44e-88,2e-88,MHCFR00700__metabat2_low_PE_034_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena
28.84767444,0.647879967,0.0,0.0,MHCFR00700__metabat2_low_PE_037_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Gemmiger
25.87180691,0.870899531,6.24e-194,2.75e-193,MHCFR04200__metabat2_high_PE_011_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
27.16862632,1.418509975,9.15e-82,1.24e-81,MHCFR04200__metabat2_high_PE_065_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,UBA5446
27.45774366,0.981424579,3.06e-172,1.03e-171,MHCFR04200__metabat2_low_PE_027_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,
30.0,1.289946061,1.21e-119,2.14e-119,MHCFR05601__maxbin2_low_prob_004_contigs,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus_B
24.6018373,1.576243759,6.43e-55,7.54e-55,MHCFR05601__maxbin2_low_prob_006_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,
27.40276539,1.094069284,1.9e-138,4.33e-138,MHCFR05601__metabat2_high_PE_003_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium_A
29.57962101,0.861618425,2.77e-258,2.22e-257,MHCFR05601__metabat2_high_PE_011_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Gemmiger
28.33764173,1.283678305,5.45e-108,8.59e-108,MHCFR05601__metabat2_high_PE_026_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Ruminococcus_G
6.470382343,0.988731035,5.98e-11,6.39e-11,MHCFR05601__metabat2_high_PE_031_contigs,Bacteria,Desulfobacterota_A,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio
6.267732677,1.008219511,5.08e-10,5.42e-10,MHCFR05601__metabat2_low_PE_030_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,OEMS01
8.770213085,0.684135376,1.28e-37,1.43e-37,MJGMD1__maxbin2_high_prob_001_contigs,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
9.572831622,0.486068239,2.41e-86,3.32e-86,MJGMD1__maxbin2_high_prob_004_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
11.30181268,0.485510235,7.37e-120,1.3e-119,MJGMD1__metabat2_low_PE_006_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Flavonifractor
26.90689762,0.988902629,5.1e-163,1.53e-162,MJGMD1__metabat2_low_PE_010_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides
27.68508513,1.000411759,1.45e-168,4.59e-168,MJGMD1__metabat2_low_PE_014_contigs,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
10.83308953,0.4372738,1.7e-135,3.72e-135,MJGMH1__maxbin2_low_prob_007_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Butyricicoccaceae,Butyricicoccus
11.02658229,0.374082976,5.8e-191,2.45e-190,MJGMH1__maxbin2_low_prob_015_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Clostridium_Q
30.0,0.640577597,0.0,0.0,MJGMH1__metabat2_high_PE_009_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Tyzzerella
27.74537651,0.651946592,0.0,0.0,MJGMH1__metabat2_high_PE_019_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
24.36652113,1.394211925,2.15e-68,2.69e-68,MJGMH2__maxbin2_high_prob_002_contigs,Bacteria,Firmicutes_A,Clostridia,Clostridiales,Clostridiaceae,Clostridium
7.211935751,1.242192524,6.41e-09,6.77e-09,MJGMH2__maxbin2_low_prob_020_contigs,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Morganella
12.06893758,0.487399727,2.31e-135,5.03e-135,MJGMH2__maxbin2_low_prob_021_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
27.42320377,0.730851543,0.0,0.0,Mya_p2__maxbin2_low_prob_016_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-110
30.0,1.998393541,6.12e-51,7.04e-51,N__albigula_665_foregut__metabat2_high_PE_001_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,UBA7050
26.57672952,1.853419991,1.24e-46,1.41e-46,N__stephensi_703_cecum__metabat2_low_PE_008_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,NK4A136
29.22355355,1.834249796,3.79e-57,4.5e-57,N__stephensi_708_cecum__metabat2_low_PE_003_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,
28.59724122,1.855648465,1.38e-53,1.6e-53,N__stephensi_708_cecum__metabat2_low_PE_007_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter
25.7280885,1.044236751,4.93e-134,1.06e-133,N__stephensi_708_cecum__metabat2_low_PE_009_contigs,Bacteria,Firmicutes,Bacilli,RF39,CAG-611,UBA3789
28.67435718,1.749144078,2.13e-60,2.57e-60,N__stephensi_709_cecum__metabat2_low_PE_006_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,
30.0,1.868398971,5.15e-58,6.14e-58,N__stephensi_709_foregut__metabat2_high_PE_003_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Acetatifactor
27.65423261,1.649624465,4.48e-63,5.45e-63,N__stephensi_709_foregut__metabat2_low_PE_005_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Muribaculaceae,CAG-873
29.41153537,1.340461614,1.05e-106,1.64e-106,N__stephensi_709_foregut__metabat2_low_PE_012_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,UBA2882
30.0,1.005492143,1.33e-195,6.03e-195,N__stephensi_711_cecum__metabat2_high_PE_008_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Acetatifactor
26.67851685,1.038510399,1.54e-145,3.81e-145,NBJMC04201__maxbin2_low_prob_026_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
29.78317216,0.875436861,1.09e-253,8.19e-253,NBJMC04201__maxbin2_low_prob_028_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
27.45919703,0.792283426,3.35e-263,2.84e-262,NBJMC04201__metabat2_high_PE_001_contigs,Bacteria,Firmicutes,Bacilli,RF39,CAG-822,CAG-878
28.05312492,0.732287863,0.0,0.0,NBJMC04201__metabat2_high_PE_018_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Gemmiger
25.25343605,1.365587512,2.36e-76,3.1e-76,NBJMC04201__metabat2_high_PE_023_contigs,Bacteria,Firmicutes_B,Dehalobacteriia,UBA7702,UBA7702,
9.054600862,0.745001437,5.48e-34,6.12e-34,NBJMC04201__metabat2_low_PE_012_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
26.82063832,1.235006452,1.42e-104,2.19e-104,NBJMC04201__metabat2_low_PE_017_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,
27.70234724,1.034467026,5.62e-158,1.61e-157,NBJMC04202__maxbin2_low_prob_008_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Fournierella
29.29171687,0.962508071,2.03e-203,9.91e-203,NBJMC04202__metabat2_high_PE_053_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Eisenbergiella
28.51654592,1.241789332,1.07e-116,1.78e-116,NBJMC04202__metabat2_low_PE_039_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Butyricicoccaceae,Butyricicoccus
30.0,0.900417311,2.13e-243,1.46e-242,NBJMC04203__maxbin2_low_prob_004_contigs,Bacteria,Firmicutes_C,Negativicutes,Selenomonadales,Selenomonadaceae,Megamonas
27.76276216,0.700285747,0.0,0.0,NBJMR02800__maxbin2_low_prob_015_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Barnesiellaceae,Barnesiella
27.46247407,1.484030163,1.87e-76,2.46e-76,NBJMR02800__metabat2_high_PE_022_contigs,Bacteria,Desulfobacterota_A,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Bilophila
28.2162455,0.940228967,7.27e-198,3.43e-197,NBJMR02800__metabat2_high_PE_027_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Butyricicoccaceae,Agathobaculum
30.0,0.592461718,0.0,0.0,NBJMR02800__metabat2_high_PE_046_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Flavonifractor
30.0,0.566974633,0.0,0.0,NBJMR02800__metabat2_low_PE_003_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Lawsonibacter
27.92675743,1.176939767,1.84e-124,3.47e-124,NBJMR02800__metabat2_low_PE_040_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Lachnoclostridium_A
30.0,1.043137326,6.91e-182,2.57e-181,NBJMR02800__metabat2_low_PE_044_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
27.67156818,1.020142475,4.97e-162,1.49e-161,NHCFC00100__metabat2_high_PE_013_contigs,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus_A
8.250218983,0.681333633,9.47e-34,1.06e-33,NHCFC00100__metabat2_low_PE_019_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Blautia
27.7606272,1.092763347,2.27e-142,5.44e-142,NHCFC04200__maxbin2_high_prob_014_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
27.66010129,0.829815087,1.29e-243,8.92e-243,NHCFC04200__metabat2_high_PE_075_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,UBA1777
27.63550037,1.178911194,1.61e-121,2.9e-121,NHCFC04200__metabat2_low_PE_026_contigs,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Enorma
24.43717548,1.165942432,1.55e-97,2.26e-97,NHCFC04200__metabat2_low_PE_055_contigs,Bacteria,Desulfobacterota_A,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio
-5.268348698,0.525807113,1.25e-23,1.38e-23,NHCFD04200__maxbin2_low_prob_004_contigs,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium
-3.930277991,1.104024768,0.000370919,0.000384024,NHCFD04200__metabat2_high_PE_015_contigs,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Dermatophilaceae,Dermacoccus
3.070084227,1.33004463,0.020984872,0.021315516,NHCFD04200__metabat2_high_PE_017_contigs,Bacteria,Actinobacteriota,Actinobacteria,Mycobacteriales,Mycobacteriaceae,Corynebacterium
1.122860284,1.293335417,0.385290578,0.387696138,NHCFD04200__metabat2_low_PE_020_contigs,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Dermabacteraceae,Brachybacterium
29.69299596,0.864459709,1.48e-258,1.2e-257,NHCFI00100__maxbin2_low_prob_004_contigs,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Weissella
24.01865129,1.464765059,1.99e-60,2.4e-60,NHCFI02800__metabat2_high_PE_010_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,
-3.246569623,0.948986517,0.000623704,0.000643673,NHCFI05602__metabat2_high_PE_006_contigs,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Luteococcus
-3.769980308,1.01176977,0.000194446,0.000201748,NHCFJ02800__metabat2_high_PE_002_contigs,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Microlunatus_A
5.090375481,1.348430322,0.000159983,0.000166348,NHCFJ02800__metabat2_low_PE_015_contigs,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Dermabacteraceae,Brachybacterium
30.0,1.74019756,1.34e-66,1.67e-66,NHCFJ05603__metabat2_low_PE_001_contigs,Bacteria,Actinobacteriota,Actinobacteria,Mycobacteriales,Mycobacteriaceae,Corynebacterium
9.78403537,0.527881426,1.09e-76,1.43e-76,NHCFR00700__metabat2_high_PE_007_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,
28.65816662,0.699550032,0.0,0.0,NHCFR00700__metabat2_high_PE_034_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Butyricicoccaceae,Butyricicoccus
27.11046296,0.930754634,1.62e-186,6.32e-186,NHCFR00700__metabat2_high_PE_054_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Anaerofilum
27.16703906,0.732628665,5.56e-301,6.26e-300,NHCFR00700__metabat2_high_PE_065_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Fournierella
27.82720698,0.864755914,3.44e-227,2.12e-226,NHCFR00700__metabat2_high_PE_066_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Acutalibacteraceae,UBA1417
28.66395299,0.606537355,0.0,0.0,NHCFR00700__metabat2_low_PE_032_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,Flavonifractor
26.78539613,0.909622189,1.39e-190,5.78e-190,NHCFR01400__metabat2_high_PE_048_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Blautia
27.29783506,1.651654112,2.32e-61,2.82e-61,NHCFR01400__metabat2_high_PE_061_contigs,Bacteria,Firmicutes_A,Clostridia,Lachnospirales,Lachnospiraceae,Faecalicatena
29.10621199,0.91419557,1.93e-222,1.14e-221,NHCFR05603__maxbin2_high_prob_035_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium
28.23937336,1.081498096,2.71e-150,6.99e-150,NHCFR05603__maxbin2_high_prob_044_contigs,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
2.079741861,1.73846542,0.231575991,0.233507803,NHCFR05603__metabat2_high_PE_044_contigs,Bacteria,Firmicutes_A,Clostridia,Christensenellales,CAG-74,
29.20291284,0.747627366,0.0,0.0,NHCFR05603__metabat2_high_PE_050_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Oscillospiraceae,UBA9475
27.41051848,0.865565037,4.32e-220,2.5e-219,NHCFR05603__metabat2_low_PE_044_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,Fournierella
30.0,0.926444886,4.94e-230,3.1e-229,Oklahoma_p2__metabat2_low_PE_026_contigs,Bacteria,Firmicutes_A,Clostridia,Oscillospirales,Ruminococcaceae,
